id,tweet
1375095219557908483,#xinjiang is trending here in the 🇬🇧. brits do care about where their goods come from + if slave labour was involved. that's why at we've called for a black list for companies operating in xinjiang with limited slave labour transparency 👉🏾 
1375095085658935297, #adidas should soon follow the way of #nike. 🧹🗑️🚮 looking forward to their downfall. let chinese brand proliferate!👍 #xinjiang
1375094784633663495,"""xinjiang, hong kong, tibet, taiwan"". the liberal are always barks about that.😂"
1375094493209186312,xinjiang cotton is good👍👍👍 
1375094396777992195," #mlm machine lives matter, american politicians do a great job for machine rights 👍 #xinjiang "
1375093871688839169, so have you ever lived in china? so have you ever used xinjiang cotton? 🤗
1375093115472781315," im sorry, we willonly be more united including our xinjiang friends😄"
1375092015487197190,"chinese media , chinese celebrities and chinese brands, seem to be standing in solidarity against any brand or country, which highlights forced labour in the xinjiang region is this becoming an us ; them situation❓brands such as nike, need china for manufacturing no❓ "
1375091310919565317,"good job nike with regards to china and the xinjiang region 👏 does butcher sales putting out statements like that, but we need more steps like this to increase pressure on the ccp."
1375091056828616709," i’ll be honest, i’m done with this conversation, whether you realise it or not, your view is islamophobic and the fact you keep justifying why slave labour should be continued in xinjiang is horrific. thank you for nothing but wasting my time on trying to educate you💞"
1375090346368065538,"nike, h;m face china fury over xinjiang cotton 'concerns' keep going 😊 #handm #nike #china "
1375089632614871041,after what us and uk did to middle east believing in them 100% regarding foreign issue such as xinjiang is not a wise option 🚬🚬
1375089465081831425, oh i think he cuts the contract because he know about the truly of the xinjiang news. i take my words again. thank you for remind me.👍
1375088771717156868, the most ridiculous thing is that most of these countries don’t even know where xinjiang is.🤣
1375088588493254656, wanna say. don’t be angry china. you can keep all bloody xinjiang cotton for your ppl. 😗good to your ppl right ?
1375087891634814978, when we speak the truth some people: u must be a bot when we say that we live in xinjiang some people：u’re live in prison lmao，seem some of guys are always live in the why aren’t u go to xinjiang to save us? because of cornavirus 🤣
1375087202984722437,1.forced labour in cotton in xinjiang are nothing but lies and propaganda🤣😭 since the 12th five-year plan for national economic and social development(2011) with the theory of balanced and sustainable development. 
1375087005932077056,"retailer h;m's xinjiang cotton ban enrages beijing - asia times ""…the communist youth league"" 🙄"
1375086862465961992, have you ever been to xinjiang?welcome to xinjiang any time😊
1375086141154586630,h;m criticized in china over xinjiang forced-labor stance - wsj 🇨🇳#ccp中共😎🥇😈 
1375085455629291522,"❗rude words not allowed.❗ 1/4-i really liked jackson wang.that's why i neglected the case when he stand for mainland china instead of hk.😥and, i continued supporting him.but, this issue(xinjiang case) can't be neglected too.i want to say all human lives matter. "
1375084690760105985,the people of xinjiang live a very happy life. those who spread rumors about forced labor and genocide in xinjiang have no brains.👋🏻
1375084449520627712,"better cotton, don't they know what's going on in xinjiang? really? look at that photo, dont tell me the local ugyhurs are ""forced"" to smiled for their success and better lifes 😂😂 "
1375084440066666500," bestie no 😭 calvin klein, amongst other companies, refuse to work with cotton from xinjiang, which is picked from the forced labor of uyghur muslims, so they're facing backlask from china, so yixing doing this isn't actually a good thing :("
1375084351696773123," xinjiang cotton issue mamsh, its about u.s banning all cotton from that place because of the way the process is, human rights and muslims in china. search mo nalang din for a deeper understanding, pero sayang talaga, jackson embodied adidas 😔"
1375083880332423176," interesting...since you like proving so much, have you read the so-called 'investigation report' from adrian zenz? if not, well, i have, and i can tell you that there is no solid proof about forced labour in xinjiang at all.😅 only assertions and imagination"
1375083705513955329,lies from some western politicians cannot cover up the truth on xinjiang. best cotton is in xinjiang. 👍
1375083671464607744,about to go on a shopping spree at ; ♥️ #xinjiang
1375083533883092999,"#xinjiang even though many people don't even know where xinjiang is, they still believe there are no human rights in xinjiang😊 "
1375083317830291463," i made a video that you may enjoy, debunking all of this western propaganda! ☺️: american debunks all major western propaganda on uyghurs and xinjiang! "
1375083244652224512,"remember if u deny whats going on xinjiang despite the overwhelming amount of impartial evidence and china’s confirmation on what’s happening ur a modern day holocaust denier and islamophobe🙏 esp, if ur a tankie—china is state capitalist, u dont need to defend it"
1375083213232562179,"""sensitivity and thoughts"" 🤧 yet another example of #turkey going all out for the turkic peoples of #xinjiang / #eastturkistan #uyghurs #stopuyghurgenocide #genocide"
1375082119706333185," power of free markets is awesome sometimes as with great power comes great responsibility 🙂 piss off your consumers and there's hell to pay, a force often mistaken as #cancelculture xinjiang is a human rights crisis but markets overrule"
1375081322335592451,"#supportxinjiangcotton get to know the real xinjiang with its high quality cotton, beautiful landscape, amazing ecological environment and great people🌈 #xinjiangisawonderfulplace "
1375081108853850113,"in fact, what the white think tanks want to see is that local youth in xinjiang are unemployed, poor, resentful and violent like black americans or palestinian young people. how can they be left alone in the cesspool of racial poverty and conflict. we must pull china down😂"
1375080350687195145, the 12 million people in xinjiang who don’t wear a headscarf and don’t believe in wahhabi are just happier than your mothers who eat pork 🐷from their genitals.🖕 
1375080136832393237, have you been to xinjiang？how do you know about the truth in xinjiang？that's interesting. it looks like you have a thousand mile eye😝😝😝
