id,tweet,name,cotton,genocide,camps,olympics,sterilizations,humanright,muslim,faith,language
358,"#lies vs. truth on #Xinjiang Lie No 6: Vocational education and training centers exercised ""religious control,"" political indoctrination, intimidation and torture over the trainees.  ",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
359,The Xinjiang Uygur Autonomous Region held its 4th Press Conference on Xinjiang-related Issues in Beijing on 10 Feb. Check out the transcript of the press conference:    ,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,The vocational education and training centers established in Xinjiang in accordance with the law were educational and training institutions in nature and were preventive counter-terrorism and deradicalization measures taken by Xinjiang.,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,"Lie No. 5: Xinjiang sets up ""re-education camps"" to detain millions of Uygur Muslims.  Fact check: Xinjiang has never had any so-called ""re-education camps.""",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
362,Some anti-China forces have concocted and disseminated plenty of false information about #China's #Xinjiang Uyghur Autonomous Region. But #facts and truthfulness will eventually bust lies. Follow us and find out about the #lies vs. the truth.  Part V  ,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Some anti-China forces have concocted and disseminated plenty of false information about #China's #Xinjiang Uyghur Autonomous Region. But #facts and truthfulness will eventually bust lies. Follow us and find out about the #lies vs. the truth.  Part IV  ,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
364,Some anti-China forces have concocted and disseminated plenty of false information about #China's #Xinjiang Uyghur Autonomous Region. But #facts and truthfulness will eventually bust lies. Follow us and find out about the #lies vs. the truth.  Part III  ,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
365,"According to the 2019 Xinjiang Statistical Yearbook released by the statistics bureau of Xinjiang, the natural population growth rates in Kashgar and Hotan in 2018 were 6.93 per 1,000 people and 2.96 per 1,000 people respectively.",Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
366,"But the facts are: According to data from China Health Statistics Yearbook 2019, published by China’s NHC, the number of IUD insertions in Xinjiang in 2018 was 328,475, accounting for only 8.7% of the national total, which was 3,774,318.",Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,"Zenz’s ""reports"" are full of fabrications &amp; data manipulation. He claims that 80% of IUD (female birth control device) insertions in China in 2018 were performed in Xinjiang, &amp; natural population growth rate in Kashgar and Hotan of Xinjiang in 2018 was 2.58 per 1,000 people.",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
368,"Lie No. 2: #Adrian_Zenz released reports claiming #Xinjiang has carried out ""#forced_sterilization"" on the Uighur women, resulting in a sharp decline in the Uighur population.",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
369,Some anti-China forces have concocted and disseminated plenty of false information about #China's #Xinjiang. But #facts and truthfulness will eventually bust lies. Follow us and find out about the #lies vs. the truth.  Part II  ,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,"Remarkable achievements in #poverty alleviation:  All 3.09 million impoverished people in #Xinjiang have been lifted out of poverty. For the first time in history, there is no absolute poverty in Xinjiang.",Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,"From 2014 to 2019, the #GDP of #Xinjiang increased from 919.59 billion to 1.36 trillion RMB yuan, with an average annual growth rate of 7.2%. The per capita disposable income in Xinjiang increased by an average annual rate of 9.1%.",Chinese Embassy in UK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
372,"-- #Xinjiang enjoys social stability, and the people there live and work in peace and contentment. The region has made unprecedented achievements in economic and social development and improvement of people's livelihood.",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
373,"The growth rate of the #Uyghur #population is not only higher than that of Xinjiang's total population, which is 13.99%, but also higher than that of all ethnic minority groups, which is 22.14%, let alone the Han population's 2%.",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
374,"#Fact check:  -- In recent years, the #Uyghur population in #Xinjiang has been growing steadily. From 2010 to 2018, the Uyghur population in #Xinjiang rose from 10.17 million to 12.72 million, an increase of 2.55 million or 25.04%.",Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
375,"#Lie No. 1: Mike #Pompeo claimed that the Chinese government had committed ""#genocide"" against #Uyghurs and other ethnic minorities in #Xinjiang.",Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Some anti-China forces have concocted and disseminated plenty of false information about #China's #Xinjiang Uyghur Autonomous Region. But #facts and truthfulness will eventually bust lies. Follow us and find out about the #lies vs. the truth.  Part 1  ,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
377,Follow us and find out more about unique #delicacies of #Xinjiang. Part XV,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
378,The #BBC report on the alleged abuses of #women's rights in #Xinjiang has no factual basis at all. We urge the relevant media to acknowledge facts and stop baseless vilification of #China on Xinjiang-related issues.  ,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
379,The spokesperson of the Chinese FM made a statement on the irresponsible remarks from the US side regarding a report on “systematic sexual assault and abuse against women” in Xinjiang.  The full text is available at:  ,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,"On 1 Feb, the #Xinjiang Autonomous Region held the 3rd #press_conference on Xinjiang-related issues in Beijing. Click to read the full transcript of the press conference.",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
381,These figures testify to the substantial economic progress #China’s #Xinjiang achieved in 2020.,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Follow us and find out more about unique #delicacies of #Xinjiang. Part XIII,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
383,"""Putting people first"" was and remains the primary social development goal and fundamental social responsibility of #Xinjiang's #cotton textile industry.   Check out the Xinjiang Cotton Textile Industry Social Responsibility Report.  ",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384,Follow us and find out more about unique #delicacies of #Xinjiang. Part XI,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
385,Follow us and find out more about unique #delicacies of #Xinjiang. Part X,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
386,Those who try to sow discord will not succeed in destabilizing Xinjiang or stopping Xinjiang's endeavour for progress.,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
387,Follow us and find out more about unique #delicacies of #Xinjiang. Part IX,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
388,Follow us and find out more about unique #delicacies of #Xinjiang. Part VIII,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389,Follow us and find out more about unique #delicacies of #Xinjiang. Part VII,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
390,Follow us and find out more about unique #delicacies of #Xinjiang. Part VI,Chinese Embassy in UK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,Follow us and find out more about unique #delicacies of #Xinjiang. Part IV,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Follow us and find out more about unique #delicacies of #Xinjiang. Part III,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
393,Follow us and find out more about unique #delicacies of #Xinjiang. Part II,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Follow us and find out more about unique #delicacies of #Xinjiang. Part I,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,There are clear definitions of crimes against humanity and #genocide in international law. Allegations of #China committing genocide and crimes against humanity in #Xinjiang are completely false and ill-intentioned.,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Get more information on Xinjiang from the press conference by #Xinjiang Uyghur Autonomous Region.  ,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
397,"Accusation of ""forced labour"" against #China’s #Xinjiang Uyghur Autonomous Region is the lie of the century.  ",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
398,The #Chinese_Embassy in the #UK issued a statement rebutting the irresponsible remarks made by UK Secretary @DominicRaab and a few others on #Xinjiang-related issues at the House of Commons. Click to read the full text of the statement.    ,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,"The #Xinjiang-related issue is not a human rights issue, nor an ethnic or religious one, but an issue of combating violent #terrorism and #separatism. Xinjiang affairs are purely #China's internal affairs. No country has the right or is in any position to interfere.",Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
400,Figures listed in the chart are a forceful rebuttal to #lies about #Xinjiang #population.,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,The video exposes just how far from truth the BBC report of so-called “forced labor” in Xinjiang was. @AndrRoy @jonathancmunro,Chinese Embassy in UK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,This article is a forceful rebuttal to the so-called “forced labour” in #Xinjiang.  Click to read the transcript of a Press Conference by Xinjiang Uygur Autonomous Region on related Issues:    ,Chinese Embassy in UK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
403,#Xinjiang has achieved unprecedented progress in socio-economic development. People in Xinjiang live a happy life in a stable environment. Let the facts speak the truth.,Liu Xiaoming,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
404,The achievements speak for themselves. The #Chinese government is striving for #green development in #Xinjiang and a better life for the people there.,Liu Xiaoming,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,"Don’t be blinded by ill-intentioned slanders and fabrications. Look at the numbers and facts. The #Chinese government protects the rights and interests of #Uygurs and all the other ethnic groups wherever they live in the country, including #Xinjiang.",Liu Xiaoming,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,"Glad that traditional #Uygur medicine is witnessing fast development. This speaks volumes about #China’s respect for and commitment to promoting the traditions and culture of all ethnic groups in the country, including Uygurs in #Xinjiang.",Liu Xiaoming,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
407,"People who have been to #China would have experienced the extraordinary progress in the country, especially the once less-developed #Xinjiang, #Tibet &amp; western provinces. It is hard not to see the huge opportunities a more developed &amp; stable #China creates for the world.",Liu Xiaoming,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
408,"Facts speak louder than words. To debunk the lies and let facts be known, the MFA of #China held #Xingjiang’s 21st press conference, briefing the media on latest development in Xinjiang and answering their questions.       ",Liu Xiaoming,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
409,"Hope people who really care about #Xinjiang will listen to what local officials, workers and former trainees of vocational education and training centers have to say &amp; not be blinded by ill-intentioned rumours and lies. @SpokespersonCHN",Liu Xiaoming,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
410,"Issues relating to #Taiwan, #HongKong, #Tibet and #Xinjiang are #China’s internal affairs and bear on China’s core interests. They shall never be subject to foreign interference.",Liu Xiaoming,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
411,"The truth is the law of #China protects the use of #languages of various ethnic groups. #Multilingual services are available in #Xinjiang. Ethnic minority languages are used in education, judicature, administration, etc. Attempts to spread lies &amp; disinformation must stop.  ",Liu Xiaoming,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
412,"Illegal arrests of Chinese citizens, groundless purges of Chinese enterprises &amp; journalists, wanton interference in affairs of #HongKong &amp; #Xinjiang, &amp; forcing others to take sides. These are acts of “coercive diplomacy”&amp; should be condemned &amp; rejected by #InternationalCommunity.",Liu Xiaoming,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,The #Uygur population in China's #Xinjiang has doubled from 5.55 million to over 12 million in the past over 40 years. The claim that there is genocide in Xinjiang could not be more preposterous.（11/14）,Sun Weidong,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
414,"@TrineHerold From 2010 to 2018, the population of the Uyghurs in Xinjiang rose from 10.17 million to almost 12.72 million, an increase of 25.04%. The growth rate is higher than that of the whole population in Xinjiang, which stands at 13.99%, higher than the 22.14% of all ethnic minorities.",Li Xiaosi,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
415,"@TrineHerold Only separatists call China's Xinjiang East Turkestan. If those people don't deliberately discredit China, they could ask the Chinese Embassy for information under the pretext of data protection at any time.",Li Xiaosi,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
416,"@chazgao Thousands of Chinese and foreign tourists visit Xinjiang every year. They are all witnesses of Xinjiang's economic development, social stability, and ethnic unity. Looking forward to free travel after the pandemic.",Li Xiaosi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,"The so-called ""genocide"" in Xinjiang is a new trick after the ""concentration camps"" and ""forced labor"" used by anti-China forces to smear, defile and contain China. These accusations are based on lies and hostility to China. Fair-minded people can tell right from wrong.",Li Xiaosi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
418,"@mikeorszag Yes, you know more about Xinjiang than I do. I have only been to Urumqi, Kashgar and Yining once, and I was deeply impressed by the minority culture and natural scenery there. Looking forward to having a road trip there in the future.",Li Xiaosi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
419,"A colleague traveled from Beijing to #Xinjiang, and shot this video while flying over Tianshan Mountains.  ",Li Xiaosi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
420,"With a large population and abundant labor resources, China's government must find ways to create more than 10 million jobs per year. Even then, it still faces huge pressure. The allegation of hundreds of thousands of “forced labors” in #Xinjiang is incomprehensible &amp; untenable.",Li Xiaosi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,#Xinjiang - 4 years free of terrorism:,Liu Yuxi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
422,"Follow vlogger Hurshidem Ablikim to see natural wonders, hospitable locals and delicious cuisine in beautiful Xinjiang as we celebrate #InternationalWomensDay . #RealLifeXinjiang  ",Chinese Embassy in Poland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
423,"Colorful night lights and busy traffic illuminate Urumqi, #Xinjiang. #VisitChina  ",Chinese Embassy in Poland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
